Date,Open,High,Low,Close,Adj Close,Volume
04/3/2009,84.900002,88,81.5,85.470001,69.08567,28050800
05/3/2009,82.879997,85.699997,79.349998,81.720001,66.054504,24826200
06/3/2009,82.330002,84.480003,73.25,75.650002,61.148144,33484400
09/3/2009,73.769997,77.400002,72.779999,73.949997,59.774025,23648800
10/3/2009,77.68,85.449997,77.099998,85.279999,68.932068,35004400
11/3/2009,86.889999,93.5,85.580002,92.389999,74.679131,37989000
12/3/2009,92.029999,97.5,90.18,97.25,78.607468,30814100
13/3/2009,97.790001,99.839996,95.639999,98.800003,79.860344,30959400
16/3/2009,100.330002,101.410004,93.190002,93.900002,75.899673,28240800
17/3/2009,92.639999,99.010002,92.550003,98.989998,80.013916,23327500
18/3/2009,97.580002,106.790001,96.699997,105.25,85.073906,34372900
19/3/2009,104.650002,105.769997,99.260002,99.300003,80.264534,28577100
20/3/2009,99.510002,100.5,95.099998,97.32,78.664063,29137300
23/3/2009,102.5,111.93,101.300003,111.93,90.473366,33581800
24/3/2009,110.589996,115.650002,109.339996,110.599998,89.398323,30914400
25/3/2009,111.129997,113.910004,106.129997,112.949997,91.297836,32805900
26/3/2009,112,113.190002,109.449997,111.989998,90.521889,28844800
27/3/2009,109.610001,111.5,107.82,108.080002,87.361397,21569500
30/3/2009,104.110001,105.050003,100.459999,100.459999,81.202164,21354900
31/3/2009,102.809998,108.5,102.480003,106.019997,85.696274,25927400
01/4/2009,104.099998,111.339996,103.940002,110.290001,89.147766,24883000
02/4/2009,115.209999,115.900002,112.5,114.220001,92.324409,30053600
03/4/2009,112.800003,119.760002,112.550003,119.400002,96.511391,23687100
06/4/2009,116,117.949997,114.050003,116.650002,94.288582,21098100
07/4/2009,114,119.760002,113.57,116.080002,93.827835,22183000
08/4/2009,117.370003,117.550003,112.5,114.75,92.752815,20406200
09/4/2009,119.790001,124.980003,117.449997,124.330002,100.496307,25610700
13/4/2009,122.809998,131.270004,122.5,130.149994,105.200645,36460800
14/4/2009,123.760002,124.239998,115.099998,115.110001,93.043785,79935800
15/4/2009,116.720001,122.099998,113.57,121.190002,97.958282,41345800
16/4/2009,123.089996,123.669998,119.580002,121.190002,97.958282,23574500
17/4/2009,120.839996,122.959999,118.959999,120.599998,97.481354,21841200
20/4/2009,116.970001,118.900002,115,115.010002,92.962929,21609500
21/4/2009,113.760002,121.029999,113.379997,120.360001,97.287384,24772300
22/4/2009,118.610001,124.800003,117.839996,120.489998,97.392487,28219000
23/4/2009,121.639999,122.970001,118.209999,122.809998,99.267731,20133300
24/4/2009,123.25,123.699997,120.25,121.300003,98.047157,22407200
27/4/2009,119.339996,124.370003,119.339996,120.900002,97.723892,19129700
28/4/2009,120.169998,122.25,119.800003,120.669998,97.537971,14907300
29/4/2009,122.019997,127.940002,121.599998,127.18,102.800011,22999800
30/4/2009,128.520004,129.649994,125.18,128.5,103.866959,24834600
01/5/2009,127.900002,130.270004,126.160004,127.080002,102.719162,17536300
04/5/2009,127.510002,134.429993,126.160004,134.160004,108.441956,23434000
05/5/2009,132.899994,136.199997,132.550003,135.199997,109.28257,16811000
06/5/2009,136.800003,140.360001,136.050003,139.220001,112.531952,20439300
07/5/2009,140.979996,141.559998,131.809998,133.729996,108.094391,23188600
08/5/2009,134.889999,139.589996,133.149994,139.589996,112.831032,19152000
11/5/2009,136.850006,138.960007,134.830002,135.779999,109.751419,18391800
12/5/2009,137.029999,138.399994,132.210007,135.410004,109.452332,21101400
13/5/2009,133.199997,133.389999,128.059998,129.259995,104.481247,18621300
14/5/2009,129.119995,134.440002,128.940002,133.600006,107.989311,17411400
15/5/2009,134.020004,136.100006,132.199997,134.399994,108.635941,14754700
18/5/2009,137.199997,143.149994,136.779999,143.149994,115.708595,18622700
19/5/2009,142.589996,144.860001,141.149994,141.149994,114.092018,15324300
20/5/2009,142.309998,142.630005,136.020004,136.440002,110.284874,21426800
21/5/2009,134.050003,139.449997,133.919998,137.160004,111.151978,16135500
22/5/2009,137.779999,138.990005,136.050003,136.350006,110.495567,9058400
26/5/2009,134.610001,142.070007,134.610001,142.050003,115.114754,13768700
27/5/2009,142.220001,145.490005,140.009995,140.009995,113.461563,16696900
28/5/2009,141.649994,145.289993,139.289993,144.649994,117.221741,14803100
29/5/2009,145.809998,145.899994,141.279999,144.570007,117.156967,14130000
01/6/2009,145.800003,147.369995,143.309998,144.330002,116.962425,18403800
02/6/2009,143.25,144.970001,142.009995,143.130005,115.990036,11988200
03/6/2009,141.910004,143.309998,140.740005,142.149994,115.195786,11809700
04/6/2009,144.649994,149.75,144.399994,149.470001,121.127792,17166900
05/6/2009,151.050003,151.169998,148.699997,149.009995,120.75499,12817500
08/6/2009,147.550003,149.440002,146.190002,148.350006,120.2202,10908900
09/6/2009,149,150.789993,148.100006,149.309998,120.998108,11566100
10/6/2009,149.929993,149.990005,144.520004,146.679993,118.866776,14346700
11/6/2009,146.119995,147.949997,145,145.149994,117.626961,12086500
12/6/2009,144.380005,146.429993,144.149994,145.639999,118.024048,8209900
15/6/2009,144.169998,145.600006,142.899994,143.009995,115.892731,8742100
16/6/2009,143.940002,145.850006,143.259995,144.160004,116.824677,10129700
